"","name","date","jira_count","svn_count","email_count","jira_type","jira_priority","votes","watches","cluster"
"513","hb_t8",17,30,160,1305,5,4,0,120,8
"514","hb_t8",18,0,185,1110,0,0,0,0,1
"515","hb_t8",19,0,2426,1207,0,0,0,0,3
"516","hb_t8",20,13,181,1027,2,4,0,26,1
"517","hb_t8",21,0,262,840,0,0,0,0,1
"518","hb_t8",22,32,158,1168,2,2,0,176,1
"519","hb_t8",23,13,176,910,3,4,0,0,1
"520","hb_t8",24,0,296,1180,0,0,0,0,1
"521","hb_t8",25,45,205,915,3,4,0,270,1
"522","hb_t8",26,0,1776,1392,0,0,0,0,3
"523","hb_t8",27,0,193,780,0,0,0,0,1
"524","hb_t8",28,17,290,1122,1,4,0,85,1
"525","hb_t8",29,45,325,825,4,4,0,240,1
"526","hb_t8",30,14,284,658,5,1,0,56,1
"527","hb_t8",31,7,176,154,1,1,0,28,9
"528","hb_t9",1,0,10,183,0,0,0,0,9
"529","hb_t9",2,0,13,318,0,0,0,0,2
"530","hb_t9",3,0,12,150,0,0,0,0,9
"531","hb_t9",4,0,13,252,0,0,0,0,2
"532","hb_t9",5,0,0,79,0,0,0,0,9
"533","hb_t9",6,0,2,89,0,0,0,0,9
"534","hb_t9",7,0,2,62,0,0,0,0,9
"535","hb_t9",8,0,3,82,0,0,0,0,9
"536","hb_t9",9,0,63,416,0,0,0,0,2
"537","hb_t9",10,0,37,195,0,0,0,0,9
"538","hb_t9",11,0,10,264,0,0,0,0,2
"539","hb_t9",12,0,9,136,0,0,0,0,9
"540","hb_t9",13,0,36,402,0,0,0,0,2
"541","hb_t9",14,0,42,258,0,0,0,0,2
"542","hb_t9",15,0,6,103,0,0,0,0,9
"543","hb_t9",16,0,12,146,0,0,0,0,9
"544","hb_t9",17,0,19,385,0,0,0,0,2
"545","hb_t9",18,0,68,528,0,0,0,0,2
"546","hb_t9",19,0,43,252,0,0,0,0,2
"547","hb_t9",20,0,46,370,0,0,0,0,2
"548","hb_t9",21,0,2,77,0,0,0,0,9
"549","hb_t9",22,1,3,76,0,4,0,5,9
"550","hb_t9",23,0,13,237,0,0,0,0,2
"551","hb_t9",24,0,85,320,0,0,0,0,2
"552","hb_t9",25,0,0,84,0,0,0,0,9
"553","hb_t9",26,1,102,93,0,4,0,3,9
"554","hb_t9",27,0,465,150,0,0,0,0,2
"555","hb_t9",28,0,20,156,0,0,0,0,9
"556","hb_t9",29,0,0,62,0,0,0,0,9
"557","hb_t9",30,0,9,126,0,0,0,0,9
"558","hb_t9",31,0,6,58,0,0,0,0,9
"559","hs_t1",1,7,67,77,0,4,0,14,9
"560","hs_t1",2,0,78,175,0,0,0,0,9
"561","hs_t1",3,0,1174,344,0,0,0,0,3
"562","hs_t1",4,0,52,100,0,0,0,0,9
"563","hs_t1",5,0,180,285,0,0,0,0,2
"564","hs_t1",6,0,421,408,0,0,0,0,2
"565","hs_t1",7,0,470,630,0,0,0,0,1
"566","hs_t1",8,0,120,315,0,0,0,0,2
"567","hs_t1",9,0,156,414,0,0,0,0,2
"568","hs_t1",10,0,206,72,0,0,0,0,9
"569","hs_t1",11,0,264,784,0,0,0,0,1
"570","hs_t1",12,0,183,162,0,0,0,0,9
"571","hs_t1",13,0,411,216,0,0,0,0,2
"572","hs_t1",14,0,176,286,0,0,0,0,2
"573","hs_t1",15,0,186,261,0,0,0,0,2
"574","hs_t1",16,0,129,559,0,0,0,0,2
"575","hs_t1",17,0,234,270,0,0,0,0,2
"576","hs_t1",18,0,594,234,0,0,0,0,2
"577","hs_t1",19,0,195,200,0,0,0,0,2
"578","hs_t1",20,0,18,54,0,0,0,0,9
"579","hs_t1",21,0,87,72,0,0,0,0,9
"580","hs_t1",22,0,147,69,0,0,0,0,9
"581","hs_t1",23,0,171,168,0,0,0,0,9
"582","hs_t1",24,0,92,225,0,0,0,0,2
"583","hs_t1",25,0,224,290,0,0,0,0,2
"584","hs_t1",26,11,128,396,1,2,0,44,2
"585","hs_t1",27,8,140,144,1,4,0,24,9
"586","hs_t1",28,0,184,198,0,0,0,0,2
"587","hs_t1",29,0,214,130,0,0,0,0,9
"588","hs_t1",30,10,262,230,0,4,0,30,2
"589","hs_t1",31,6,72,60,1,4,0,30,9
"590","hs_t2",1,0,108,119,0,0,0,0,9
"591","hs_t2",2,0,193,279,0,0,0,0,2
"592","hs_t2",3,5,69,120,1,4,0,40,9
"593","hs_t2",4,0,64,128,0,0,0,0,9
"594","hs_t2",5,0,138,150,0,0,0,0,9
"595","hs_t2",6,0,78,156,0,0,0,0,9
"596","hs_t2",7,0,189,308,0,0,0,0,2
"597","hs_t2",8,0,106,112,0,0,0,0,9
"598","hs_t2",9,0,181,192,0,0,0,0,2
"599","hs_t2",10,0,551,120,0,0,0,0,2
"600","hs_t2",11,0,73,204,0,0,0,0,2
"601","hs_t2",12,0,61,112,0,0,0,0,9
"602","hs_t2",13,0,7,18,0,0,0,0,9
"603","hs_t2",14,0,133,90,0,0,0,0,9
"604","hs_t2",15,0,117,180,0,0,0,0,9
"605","hs_t2",16,0,132,210,0,0,0,0,2
"606","hs_t2",17,0,54,88,0,0,0,0,9
"607","hs_t2",18,0,59,56,0,0,0,0,9
"608","hs_t2",19,0,68,100,0,0,0,0,9
"609","hs_t2",20,0,130,52,0,0,0,0,9
"610","hs_t2",21,0,121,198,0,0,0,0,2
"611","hs_t2",22,0,176,216,0,0,0,0,2
"612","hs_t2",23,0,44,84,0,0,0,0,9
"613","hs_t2",24,0,36,52,0,0,0,0,9
"614","hs_t2",25,0,32,54,0,0,0,0,9
"615","hs_t2",26,0,162,250,0,0,0,0,2
"616","hs_t2",27,0,287,273,0,0,0,0,2
"617","hs_t2",28,0,209,119,0,0,0,0,9
"618","hs_t2",29,0,52,52,0,0,0,0,9
"619","hs_t2",30,2,5,28,2,4,0,11,9
"620","hs_t2",31,8,75,76,2,4,0,112,9
"621","hs_t3",1,1,9,62,0,4,0,8,9
"622","hs_t3",2,0,22,106,0,0,0,0,9
"623","hs_t3",3,0,38,49,0,0,0,0,9
"624","hs_t3",4,0,0,60,0,0,0,0,9
"625","hs_t3",5,0,34,112,0,0,0,0,9
"626","hs_t3",6,0,29,114,0,0,0,0,9
"627","hs_t3",7,0,8,130,0,0,0,0,9
"628","hs_t3",8,0,0,60,0,0,0,0,9
"629","hs_t3",9,0,14,114,0,0,0,0,9
"630","hs_t3",10,0,3,55,0,0,0,0,9
"631","hs_t3",11,0,12,158,0,0,0,0,9
"632","hs_t3",12,0,93,204,0,0,0,0,2
"633","hs_t3",13,0,32,174,0,0,0,0,9
"634","hs_t3",14,0,4,61,0,0,0,0,9
"635","hs_t3",15,0,7,63,0,0,0,0,9
"636","hs_t3",16,0,5,70,0,0,0,0,9
"637","hs_t3",17,0,25,180,0,0,0,0,9
"638","hs_t3",18,0,17,56,0,0,0,0,9
"639","hs_t3",19,0,5,70,0,0,0,0,9
"640","hs_t3",20,0,25,183,0,0,0,0,9
"641","hs_t3",21,0,31,114,0,0,0,0,9
"642","hs_t3",22,0,0,61,0,0,0,0,9
"643","hs_t3",23,2,14,100,2,4,0,2,9
"644","hs_t3",24,0,0,55,0,0,0,0,9
"645","hs_t3",25,0,0,60,0,0,0,0,9
"646","hs_t3",26,0,0,64,0,0,0,0,9
"647","hs_t3",27,0,0,66,0,0,0,0,9
"648","hs_t3",28,0,48,47,0,0,0,0,9
"649","hs_t3",29,0,0,60,0,0,0,0,9
"650","hs_t3",30,0,35,128,0,0,0,0,9
"651","hs_t3",31,1,9,33,1,1,0,3,9
"652","hs_t4",1,2,12,16,0,4,0,12,9
"653","hs_t4",2,0,12,26,0,0,0,0,9
"654","hs_t4",3,0,35,75,0,0,0,0,9
"655","hs_t4",4,0,85,14,0,0,0,0,9
"656","hs_t4",5,0,15,42,0,0,0,0,9
"657","hs_t4",6,0,17,19,0,0,0,0,9
"658","hs_t4",7,0,27,87,0,0,0,0,9
"659","hs_t4",8,0,3,12,0,0,0,0,9
"660","hs_t4",9,0,0,9,0,0,0,0,9
"661","hs_t4",10,0,5,17,0,0,0,0,9
"662","hs_t4",11,0,7,15,0,0,0,0,9
"663","hs_t4",12,0,5,17,0,0,0,0,9
"664","hs_t4",13,0,52,36,0,0,0,0,9
"665","hs_t4",14,0,38,52,0,0,0,0,9
"666","hs_t4",15,0,28,22,0,0,0,0,9
"667","hs_t4",16,2,12,38,2,4,0,8,9
"668","hs_t4",17,0,0,8,0,0,0,0,9
"669","hs_t4",18,2,0,10,0,4,0,5,9
"670","hs_t4",19,0,4,14,0,0,0,0,9
"671","hs_t4",20,0,17,26,0,0,0,0,9
"672","hs_t4",21,1,27,19,0,4,0,3,9
"673","hs_t4",22,0,0,21,0,0,0,0,9
"674","hs_t4",23,1,0,14,0,4,0,3,9
"675","hs_t4",24,0,0,4,0,0,0,0,9
"676","hs_t4",25,0,13,56,0,0,0,0,9
"677","hs_t4",26,0,0,7,0,0,0,0,9
"678","hs_t4",27,2,9,18,0,4,0,7,9
"679","hs_t4",28,1,0,28,2,1,0,4,9
"680","hs_t4",29,2,14,30,0,4,0,8,9
"681","hs_t4",30,4,41,60,0,4,0,12,9
"682","hs_t4",31,1,0,13,1,4,0,5,9
"683","hs_t5",1,0,4116,60,0,0,0,0,7
"684","hs_t5",2,0,253,45,0,0,0,0,9
"685","hs_t5",3,0,104,126,0,0,0,0,9
"686","hs_t5",4,0,99,50,0,0,0,0,9
"687","hs_t5",5,0,119,56,0,0,0,0,9
"688","hs_t5",6,0,117,63,0,0,0,0,9
"689","hs_t5",7,0,46,80,0,0,0,0,9
"690","hs_t5",8,0,133,150,0,0,0,0,9
"691","hs_t5",9,0,115,91,0,0,0,0,9
"692","hs_t5",10,0,211,63,0,0,0,0,9
"693","hs_t5",11,0,298,90,0,0,0,0,9
"694","hs_t5",12,0,98,30,0,0,0,0,9
"695","hs_t5",13,0,386,90,0,0,0,0,9
"696","hs_t5",14,0,156,36,0,0,0,0,9
"697","hs_t5",15,0,89,40,0,0,0,0,9
"698","hs_t5",16,0,466,162,0,0,0,0,2
"699","hs_t5",17,0,78,78,0,0,0,0,9
"700","hs_t5",18,0,113,128,0,0,0,0,9
"701","hs_t5",19,0,59,30,0,0,0,0,9
"702","hs_t5",20,0,40,56,0,0,0,0,9
"703","hs_t5",21,0,168,42,0,0,0,0,9
"704","hs_t5",22,0,46,36,0,0,0,0,9
"705","hs_t5",23,3,24,24,1,4,0,6,9
"706","hs_t5",24,0,98,48,0,0,0,0,9
"707","hs_t5",25,5,65,90,1,4,0,20,9
"708","hs_t5",26,4,38,8,1,4,0,8,9
"709","hs_t5",27,3,22,21,1,4,0,6,9
"710","hs_t5",28,7,86,77,1,4,0,14,9
"711","hs_t5",29,0,30,33,0,0,0,0,9
"712","hs_t5",30,0,81,52,0,0,0,0,9
"713","hs_t5",31,9,33,15,3,4,0,45,9
"714","hs_t6",1,5,77,125,1,2,0,150,9
"715","hs_t6",2,0,24,40,0,0,0,0,9
"716","hs_t6",3,28,44,52,2,4,0,28,9
"717","hs_t6",4,0,86,102,0,0,0,0,9
"718","hs_t6",5,0,65,65,0,0,0,0,9
"719","hs_t6",6,0,66,60,0,0,0,0,9
"720","hs_t6",7,0,57,133,0,0,0,0,9
"721","hs_t6",8,0,76,52,0,0,0,0,9
"722","hs_t6",9,0,168,243,0,0,0,0,2
"723","hs_t6",10,0,57,52,0,0,0,0,9
"724","hs_t6",11,0,553,110,0,0,0,0,2
"725","hs_t6",12,0,38,36,0,0,0,0,9
"726","hs_t6",13,0,59,72,0,0,0,0,9
"727","hs_t6",14,4,28,26,1,5,0,12,9
"728","hs_t6",15,7,121,112,1,4,0,14,9
"729","hs_t6",16,28,76,84,2,4,0,91,9
"730","hs_t6",17,7,135,28,2,3,0,14,9
"731","hs_t6",18,2,50,36,1,4,0,4,9
"732","hs_t6",19,0,63,20,0,0,0,0,9
"733","hs_t6",20,0,13,14,0,0,0,0,9
"734","hs_t6",21,16,73,36,2,4,0,28,9
"735","hs_t6",22,0,62,8,0,0,0,0,9
"736","hs_t6",23,16,138,120,1,4,0,16,9
"737","hs_t6",24,6,238,39,3,4,0,9,9
"738","hs_t6",25,0,25,32,0,0,0,0,9
"739","hs_t6",26,3,132,24,3,1,0,3,9
"740","hs_t6",27,3,10,12,1,5,0,9,9
"741","hs_t6",28,10,60,115,2,4,5,40,9
"742","hs_t6",29,2,22,8,1,1,0,8,9
"743","hs_t6",30,10,24,58,1,5,0,34,9
"744","hs_t6",31,6,12,28,1,4,0,14,9
"745","hs_t7",1,0,24,32,0,0,0,0,9
"746","hs_t7",2,0,0,27,0,0,0,0,9
"747","hs_t7",3,0,7,23,0,0,0,0,9
"748","hs_t7",4,0,0,25,0,0,0,0,9
"749","hs_t7",5,0,119,112,0,0,0,0,9
"750","hs_t7",6,0,102,88,0,0,0,0,9
"751","hs_t7",7,0,38,36,0,0,0,0,9
"752","hs_t7",8,0,162,185,0,0,0,0,2
"753","hs_t7",9,0,12,18,0,0,0,0,9
"754","hs_t7",10,0,49,32,0,0,0,0,9
"755","hs_t7",11,0,24,90,0,0,0,0,9
"756","hs_t7",12,0,90,78,0,0,0,0,9
"757","hs_t7",13,0,31,105,0,0,0,0,9
"758","hs_t7",14,0,77,100,0,0,0,0,9
"759","hs_t7",15,0,120,144,0,0,0,0,9
"760","hs_t7",16,0,93,125,0,0,0,0,9
"761","hs_t7",17,0,37,128,0,0,0,0,9
"762","hs_t7",18,0,71,105,0,0,0,0,9
"763","hs_t7",19,0,76,44,0,0,0,0,9
"764","hs_t7",20,0,27,44,0,0,0,0,9
"765","hs_t7",21,0,83,126,0,0,0,0,9
"766","hs_t7",22,0,52,120,0,0,0,0,9
"767","hs_t7",23,0,15,63,0,0,0,0,9
"768","hs_t7",24,0,39,63,0,0,0,0,9
"769","hs_t7",25,0,22,69,0,0,0,0,9
"770","hs_t7",26,0,55,50,0,0,0,0,9
"771","hs_t7",27,0,118,24,0,0,0,0,9
"772","hs_t7",28,2,12,32,1,3,0,10,9
"773","hs_t7",29,0,7,14,0,0,0,0,9
"774","hs_t7",30,0,35,63,0,0,0,0,9
"775","hs_t7",31,0,7,15,0,0,0,0,9
"776","hs_t8",1,0,35,42,0,0,0,0,9
"777","hs_t8",2,0,248,96,0,0,0,0,9
"778","hs_t8",3,0,33,66,0,0,0,0,9
"779","hs_t8",4,0,12,34,0,0,0,0,9
"780","hs_t8",5,0,5,14,0,0,0,0,9
"781","hs_t8",6,0,84,33,0,0,0,0,9
"782","hs_t8",7,0,104,80,0,0,0,0,9
"783","hs_t8",8,0,16,52,0,0,0,0,9
"784","hs_t8",9,0,9,44,0,0,0,0,9
"785","hs_t8",10,0,68,78,0,0,0,0,9
"786","hs_t8",11,0,29,48,0,0,0,0,9
"787","hs_t8",12,0,593,72,0,0,0,0,9
"788","hs_t8",13,0,26,32,0,0,0,0,9
"789","hs_t8",14,0,34,56,0,0,0,0,9
"790","hs_t8",15,0,11,15,0,0,0,0,9
"791","hs_t8",16,0,35,54,0,0,0,0,9
"792","hs_t8",17,0,17,81,0,0,0,0,9
"793","hs_t8",18,0,44,42,0,0,0,0,9
"794","hs_t8",19,0,87,78,0,0,0,0,9
"795","hs_t8",20,0,85,26,0,0,0,0,9
"796","hs_t8",21,0,8,36,0,0,0,0,9
"797","hs_t8",22,0,7,19,0,0,0,0,9
"798","hs_t8",23,0,57,24,0,0,0,0,9
"799","hs_t8",24,0,14,38,0,0,0,0,9
"800","hs_t8",25,0,19,48,0,0,0,0,9
"801","hs_t8",26,0,88,26,0,0,0,0,9
"802","hs_t8",27,0,70,24,0,0,0,0,9
"803","hs_t8",28,4,57,30,2,4,0,22,9
"804","hs_t8",29,0,119,57,0,0,0,0,9
"805","hs_t8",30,0,89,40,0,0,0,0,9
"806","hs_t8",31,0,0,14,0,0,0,0,9
"807","hs_t9",1,12,51,102,2,4,0,36,9
"808","hs_t9",2,0,36,115,0,0,0,0,9
"809","hs_t9",3,0,82,160,0,0,0,0,9
"810","hs_t9",4,0,17,72,0,0,0,0,9
"811","hs_t9",5,0,34,32,0,0,0,0,9
"812","hs_t9",6,0,62,64,0,0,0,0,9
"813","hs_t9",7,0,61,104,0,0,0,0,9
"814","hs_t9",8,0,179,132,0,0,0,0,9
"815","hs_t9",9,0,129,135,0,0,0,0,9
"816","hs_t9",10,0,59,133,0,0,0,0,9
"817","hs_t9",11,0,21,54,0,0,0,0,9
"818","hs_t9",12,0,44,40,0,0,0,0,9
"819","hs_t9",13,0,68,28,0,0,0,0,9
"820","hs_t9",14,0,63,72,0,0,0,0,9
"821","hs_t9",15,2,24,38,0,4,0,2,9
"822","hs_t9",16,0,32,70,0,0,0,0,9
"823","hs_t9",17,0,109,119,0,0,0,0,9
"824","hs_t9",18,0,111,110,0,0,0,0,9
"825","hs_t9",19,0,59,90,0,0,0,0,9
"826","hs_t9",20,0,106,168,0,0,0,0,9
"827","hs_t9",21,0,133,161,0,0,0,0,9
"828","hs_t9",22,0,134,105,0,0,0,0,9
"829","hs_t9",23,2,12,32,0,1,0,4,9
"830","hs_t9",24,0,17,39,0,0,0,0,9
"831","hs_t9",25,0,66,116,0,0,0,0,9
"832","hs_t9",26,0,28,75,0,0,0,0,9
"833","hs_t9",27,0,136,112,0,0,0,0,9
"834","hs_t9",28,16,60,40,1,4,0,88,9
"835","hs_t9",29,2,425,13,2,4,0,8,9
"836","hs_t9",30,8,52,92,1,4,0,36,9
"837","hs_t9",31,0,64,56,0,0,0,0,9
"838","hv_t1",1,6,6,418,1,4,0,10,2
"839","hv_t1",2,0,0,262,0,0,0,0,2
"840","hv_t1",3,2,8,726,0,4,0,2,1
"841","hv_t1",4,0,13,1359,0,0,0,0,8
"842","hv_t1",5,0,13,1164,0,0,0,0,1
"843","hv_t1",6,0,10,1254,0,0,0,0,1
"844","hv_t1",7,0,43,1956,0,0,0,0,8
"845","hv_t1",8,0,21,308,0,0,0,0,2
"846","hv_t1",9,0,18,2520,0,0,0,0,4
"847","hv_t1",10,0,24,1455,0,0,0,0,8
"848","hv_t1",11,0,3,247,0,0,0,0,2
"849","hv_t1",12,0,7,578,0,0,0,0,2
"850","hv_t1",13,0,5,307,0,0,0,0,2
"851","hv_t1",14,0,12,681,0,0,0,0,1
"852","hv_t1",15,0,0,312,0,0,0,0,2
"853","hv_t1",16,0,22,1782,0,0,0,0,8
"854","hv_t1",17,0,24,1656,0,0,0,0,8
"855","hv_t1",18,0,6,498,0,0,0,0,2
"856","hv_t1",19,0,76,1422,0,0,0,0,8
"857","hv_t1",20,0,12,714,0,0,0,0,1
"858","hv_t1",21,0,6,358,0,0,0,0,2
"859","hv_t1",22,0,7,418,0,0,0,0,2
"860","hv_t1",23,0,16,1136,0,0,0,0,1
"861","hv_t1",24,0,0,217,0,0,0,0,2
"862","hv_t1",25,0,17,1012,0,0,0,0,1
"863","hv_t1",26,0,11,812,0,0,0,0,1
"864","hv_t1",27,0,26,1596,0,0,0,0,8
"865","hv_t1",28,0,32,450,0,0,0,0,2
"866","hv_t1",29,0,4,207,0,0,0,0,2
"867","hv_t1",30,0,66,1827,0,0,0,0,8
"868","hv_t1",31,0,136,369,0,0,0,0,2
"869","hv_t2",1,6,13,804,2,4,0,6,1
"870","hv_t2",2,0,66,442,0,0,0,0,2
"871","hv_t2",3,2,0,326,1,4,0,5,2
"872","hv_t2",4,0,26,1593,0,0,0,0,8
"873","hv_t2",5,0,5,329,0,0,0,0,2
"874","hv_t2",6,0,30,1388,0,0,0,0,8
"875","hv_t2",7,0,10,984,0,0,0,0,1
"876","hv_t2",8,0,34,1615,0,0,0,0,8
"877","hv_t2",9,0,0,480,0,0,0,0,2
"878","hv_t2",10,0,21,1288,0,0,0,0,1
"879","hv_t2",11,0,3,324,0,0,0,0,2
"880","hv_t2",12,0,3,340,0,0,0,0,2
"881","hv_t2",13,0,36,1184,0,0,0,0,1
"882","hv_t2",14,0,2,241,0,0,0,0,2
"883","hv_t2",15,0,53,1345,0,0,0,0,8
"884","hv_t2",16,0,6,303,0,0,0,0,2
"885","hv_t2",17,0,23,642,0,0,0,0,1
"886","hv_t2",18,0,12,590,0,0,0,0,2
"887","hv_t2",19,0,184,1080,0,0,0,0,1
"888","hv_t2",20,0,10,1144,0,0,0,0,1
"889","hv_t2",21,0,24,434,0,0,0,0,2
"890","hv_t2",22,0,7,500,0,0,0,0,2
"891","hv_t2",23,5,45,1085,2,1,0,5,1
"892","hv_t2",24,0,19,892,0,0,0,0,1
"893","hv_t2",25,4,59,852,1,4,0,8,1
"894","hv_t2",26,0,35,1254,0,0,0,0,1
"895","hv_t2",27,0,10,783,0,0,0,0,1
"896","hv_t2",28,4,15,736,1,1,0,8,1
"897","hv_t2",29,4,12,157,1,4,0,8,9
"898","hv_t2",30,1,0,209,1,4,0,4,2
"899","hv_t2",31,12,211,588,5,4,0,36,2
"900","hv_t3",1,0,17,630,0,0,0,0,2
"901","hv_t3",2,0,236,1210,0,0,0,0,1
"902","hv_t3",3,0,70,1136,0,0,0,0,1
"903","hv_t3",4,0,228,1742,0,0,0,0,8
"904","hv_t3",5,0,136,880,0,0,0,0,1
"905","hv_t3",6,0,60,1176,0,0,0,0,1
"906","hv_t3",7,0,177,792,0,0,0,0,1
"907","hv_t3",8,0,30,846,0,0,0,0,1
"908","hv_t3",9,0,87,550,0,0,0,0,2
"909","hv_t3",10,0,164,690,0,0,0,0,1
"910","hv_t3",11,0,84,570,0,0,0,0,2
"911","hv_t3",12,0,96,729,0,0,0,0,1
"912","hv_t3",13,0,177,1269,0,0,0,0,1
"913","hv_t3",14,0,21,702,0,0,0,0,1
"914","hv_t3",15,0,338,768,0,0,0,0,1
"915","hv_t3",16,0,108,1400,0,0,0,0,8
"916","hv_t3",17,0,94,795,0,0,0,0,1
"917","hv_t3",18,0,44,1120,0,0,0,0,1
"918","hv_t3",19,0,108,1179,0,0,0,0,1
"919","hv_t3",20,0,117,1032,0,0,0,0,1
"920","hv_t3",21,0,133,840,0,0,0,0,1
"921","hv_t3",22,0,73,1122,0,0,0,0,1
"922","hv_t3",23,9,34,981,0,4,0,9,1
"923","hv_t3",24,0,108,940,0,0,0,0,1
"924","hv_t3",25,0,236,744,0,0,0,0,1
"925","hv_t3",26,0,151,736,0,0,0,0,1
"926","hv_t3",27,0,102,1125,0,0,0,0,1
"927","hv_t3",28,0,65,688,0,0,0,0,1
"928","hv_t3",29,0,189,470,0,0,0,0,2
"929","hv_t3",30,0,147,840,0,0,0,0,1
"930","hv_t3",31,5,61,485,0,4,0,10,2
"931","hv_t4",1,0,1154,1140,0,0,0,0,3
"932","hv_t4",2,0,53,726,0,0,0,0,1
"933","hv_t4",3,0,1032,1694,0,0,0,0,8
"934","hv_t4",4,0,9571,2522,0,0,0,0,5
"935","hv_t4",5,0,28,775,0,0,0,0,1
"936","hv_t4",6,0,29,1110,0,0,0,0,1
"937","hv_t4",7,0,452,2010,0,0,0,0,8
"938","hv_t4",8,0,32,876,0,0,0,0,1
"939","hv_t4",9,0,481,1764,0,0,0,0,8
"940","hv_t4",10,0,98,1040,0,0,0,0,1
"941","hv_t4",11,0,57,1340,0,0,0,0,8
"942","hv_t4",12,0,52,765,0,0,0,0,1
"943","hv_t4",13,0,45,815,0,0,0,0,1
"944","hv_t4",14,0,101,1375,0,0,0,0,8
"945","hv_t4",15,0,66,872,0,0,0,0,1
"946","hv_t4",16,0,142,1551,0,0,0,0,8
"947","hv_t4",17,0,193,1339,0,0,0,0,8
"948","hv_t4",18,0,46,1120,0,0,0,0,1
"949","hv_t4",19,0,49,889,0,0,0,0,1
"950","hv_t4",20,0,114,1390,0,0,0,0,8
"951","hv_t4",21,0,95,1560,0,0,0,0,8
"952","hv_t4",22,0,42,654,0,0,0,0,1
"953","hv_t4",23,0,3,148,0,0,0,0,9
"954","hv_t4",24,0,81,1463,0,0,0,0,8
"955","hv_t4",25,0,38,1060,0,0,0,0,1
"956","hv_t4",26,0,197,1062,0,0,0,0,1
"957","hv_t4",27,0,70,642,0,0,0,0,1
"958","hv_t4",28,0,81,1100,0,0,0,0,1
"959","hv_t4",29,0,78,595,0,0,0,0,2
"960","hv_t4",30,0,71,648,0,0,0,0,1
"961","hv_t4",31,2,9,138,0,4,0,2,9
"962","hv_t5",1,0,7638,248,0,0,0,0,7
"963","hv_t5",2,0,64,128,0,0,0,0,9
"964","hv_t5",3,0,32,427,0,0,0,0,2
"965","hv_t5",4,0,86,560,0,0,0,0,2
"966","hv_t5",5,0,21,200,0,0,0,0,9
"967","hv_t5",6,0,20,360,0,0,0,0,2
"968","hv_t5",7,0,433,146,0,0,0,0,2
"969","hv_t5",8,0,13,171,0,0,0,0,9
"970","hv_t5",9,0,70,188,0,0,0,0,9
"971","hv_t5",10,0,32,56,0,0,0,0,9
"972","hv_t5",11,0,9,111,0,0,0,0,9
"973","hv_t5",12,0,0,48,0,0,0,0,9
"974","hv_t5",13,0,90,112,0,0,0,0,9
"975","hv_t5",14,0,15,140,0,0,0,0,9
"976","hv_t5",15,0,28,244,0,0,0,0,2
"977","hv_t5",16,0,26,432,0,0,0,0,2
"978","hv_t5",17,0,24,240,0,0,0,0,2
"979","hv_t5",18,0,83,329,0,0,0,0,2
"980","hv_t5",19,0,20,235,0,0,0,0,2
"981","hv_t5",20,0,28,255,0,0,0,0,2
"982","hv_t5",21,0,80,192,0,0,0,0,2
"983","hv_t5",22,0,5,32,0,0,0,0,9
"984","hv_t5",23,0,9,72,0,0,0,0,9
"985","hv_t5",24,0,23,62,0,0,0,0,9
"986","hv_t5",25,0,53,99,0,0,0,0,9
"987","hv_t5",26,0,15,82,0,0,0,0,9
"988","hv_t5",27,0,55,162,0,0,0,0,9
"989","hv_t5",28,0,44,228,0,0,0,0,2
"990","hv_t5",29,0,10,80,0,0,0,0,9
"991","hv_t5",30,6,56,174,2,4,0,6,9
"992","hv_t5",31,0,7,50,0,0,0,0,9
"993","hv_t6",1,12,933,2208,1,1,0,12,8
"994","hv_t6",2,15,217,2700,1,4,0,30,4
"995","hv_t6",3,48,240,2448,0,4,0,108,4
"996","hv_t6",4,0,192,2695,0,0,0,0,4
"997","hv_t6",5,0,179,2595,0,0,0,0,4
"998","hv_t6",6,0,315,5627,0,0,0,0,4
"999","hv_t6",7,0,399,3328,0,0,0,0,4
"1000","hv_t6",8,0,640,2736,0,0,0,0,4
"1001","hv_t6",9,0,1228,4288,0,0,0,0,4
"1002","hv_t6",10,0,850,3515,0,0,0,0,4
"1003","hv_t6",11,0,102,2223,0,0,0,0,8
"1004","hv_t6",12,0,1460,2040,0,0,0,0,8
"1005","hv_t6",13,0,265,3604,0,0,0,0,4
"1006","hv_t6",14,0,176,1920,0,0,0,0,8
"1007","hv_t6",15,0,228,1870,0,0,0,0,8
"1008","hv_t6",16,0,231,4176,0,0,0,0,4
"1009","hv_t6",17,0,332,2850,0,0,0,0,4
"1010","hv_t6",18,0,349,2805,0,0,0,0,4
"1011","hv_t6",19,0,74,2130,0,0,0,0,8
"1012","hv_t6",20,0,352,4320,0,0,0,0,4
"1013","hv_t6",21,0,421,2584,0,0,0,0,4
"1014","hv_t6",22,8,455,1328,2,4,0,8,8
"1015","hv_t6",23,52,374,1950,0,4,0,52,8
"1016","hv_t6",24,42,315,2016,1,5,0,56,8
"1017","hv_t6",25,16,792,2640,1,4,0,16,4
"1018","hv_t6",26,15,424,2640,5,4,0,45,4
"1019","hv_t6",27,38,278,3534,5,4,0,38,4
"1020","hv_t6",28,51,497,3043,4,4,0,102,4
"1021","hv_t6",29,0,473,2310,0,0,0,0,8
"1022","hv_t6",30,39,111,2158,5,4,0,65,8
"1023","hv_t6",31,0,1388,1110,0,0,0,0,3
"1024","hv_t7",1,27,124,333,1,4,0,54,2
