"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"2466","hb_t6",20,"team5",5,11,6,0,3,2,5
"2467","hb_t6",20,"team5",5,5,6,0,3,2,5
"2468","hb_t6",20,"team5",5,3,6,0,3,2,5
"2469","hb_t6",20,"team5",5,3,6,0,3,2,5
"2470","hb_t6",20,"team5",5,4,6,0,3,2,5
"2471","hb_t6",20,"team5",5,2,6,0,3,2,5
"2472","hb_t6",20,"team5",5,2,6,0,3,2,5
"2473","hb_t6",20,"team5",5,8,6,0,3,2,5
"2474","hb_t6",20,"team5",5,3,6,0,3,2,5
"2475","hb_t6",20,"team5",5,2,6,0,3,2,5
"2476","hb_t6",21,"team5",2,2,15,1,3,4,4
"2477","hb_t6",21,"team5",2,3,15,1,3,4,4
"2478","hb_t6",21,"team5",2,2,15,1,3,4,4
"2479","hb_t6",21,"team5",2,8,15,1,3,4,4
"2480","hb_t6",21,"team5",2,2,15,1,3,4,4
"2481","hb_t6",21,"team5",2,65,15,1,3,4,4
"2482","hb_t6",21,"team5",2,16,15,1,3,4,4
"2483","hb_t6",22,"team5",20,24,6,0,1,4,4
"2484","hb_t6",22,"team5",20,3,6,0,1,4,4
"2485","hb_t6",22,"team5",20,4,6,0,1,4,4
"2486","hb_t6",22,"team5",20,2,6,0,1,4,4
"2487","hb_t6",22,"team5",20,22,6,0,1,4,4
"2488","hb_t6",22,"team5",20,2,6,0,1,4,4
"2489","hb_t6",22,"team5",20,38,6,0,1,4,4
"2490","hb_t6",22,"team5",20,3,6,0,1,4,4
"2497","hb_t6",24,"team5",14,2,5,0,2,3,4
"2498","hb_t6",24,"team5",14,2,5,0,2,3,4
"2499","hb_t6",24,"team5",14,2,5,0,2,3,4
"2500","hb_t6",24,"team5",14,16,5,0,2,3,4
"2501","hb_t6",24,"team5",14,2,5,0,2,3,4
"2502","hb_t6",25,"team5",15,2,16,0,3,2,5
"2503","hb_t6",25,"team5",15,2,16,0,3,2,5
"2504","hb_t6",25,"team5",15,2,16,0,3,2,5
"2505","hb_t6",25,"team5",15,10,16,0,3,2,5
"2506","hb_t6",25,"team5",15,3,16,0,3,2,5
"2507","hb_t6",25,"team5",15,25,16,0,3,2,5
"2508","hb_t6",25,"team5",15,3,16,0,3,2,5
"2509","hb_t6",26,"team5",20,3,4,0,1,1,4
"2510","hb_t6",26,"team5",20,15,4,0,1,1,4
"2511","hb_t6",26,"team5",20,295,4,0,1,1,4
"2512","hb_t6",26,"team5",20,2,4,0,1,1,4
"2513","hb_t6",26,"team5",20,2,4,0,1,1,4
"2514","hb_t6",26,"team5",20,6,4,0,1,1,4
"2520","hb_t6",28,"team5",13,19,9,0,1,1,4
"2521","hb_t6",28,"team5",13,2,9,0,1,1,4
"2522","hb_t6",28,"team5",13,18,9,0,1,1,4
"2523","hb_t6",28,"team5",13,7,9,0,1,1,4
"2524","hb_t6",28,"team5",13,7,9,0,1,1,4
"2525","hb_t6",29,"team5",18,4,5,0,1,1,3
"2526","hb_t6",29,"team5",18,2,5,0,1,1,3
"2527","hb_t6",29,"team5",18,2,5,0,1,1,3
"2528","hb_t6",29,"team5",18,3,5,0,1,1,3
"2529","hb_t6",29,"team5",18,2,5,0,1,1,3
"2540","hb_t6",31,"team5",3,10,5,0,2,4,4
"2541","hb_t6",31,"team5",3,3,5,0,2,4,4
"2542","hb_t6",31,"team5",3,3,5,0,2,4,4
"2543","hb_t6",31,"team5",3,14,5,0,2,4,4
"2544","hb_t6",31,"team5",3,2,5,0,2,4,4
"2545","hb_t6",31,"team5",3,13,5,0,2,4,4
"2553","hb_t7",3,"team5",85,2,5,0,1,0,4
"2554","hb_t7",3,"team5",85,11,5,0,1,0,4
"2555","hb_t7",3,"team5",85,2,5,0,1,0,4
"2556","hb_t7",3,"team5",85,11,5,0,1,0,4
"2557","hb_t7",3,"team5",85,4,5,0,1,0,4
"2558","hb_t7",3,"team5",85,3,5,0,1,0,4
"2612","hb_t7",16,"team5",57,3,1,0,1,0,4
"2613","hb_t7",16,"team5",57,2,1,0,1,0,4
"2614","hb_t7",16,"team5",57,15,1,0,1,0,4
"2615","hb_t7",16,"team5",57,3,1,0,1,0,4
"2616","hb_t7",16,"team5",57,2,1,0,1,0,4
"2617","hb_t7",16,"team5",57,2,1,0,1,0,4
"2618","hb_t7",17,"team5",74,2,4,0,1,2,4
"2619","hb_t7",17,"team5",74,2,4,0,1,2,4
"2620","hb_t7",17,"team5",74,6,4,0,1,2,4
"2621","hb_t7",17,"team5",74,3,4,0,1,2,4
"2678","hb_t7",28,"team5",50,5,6,0,1,1,4
"2679","hb_t7",28,"team5",50,3,6,0,1,1,4
"2680","hb_t7",28,"team5",50,3,6,0,1,1,4
"2681","hb_t7",28,"team5",50,20,6,0,1,1,4
"2692","hb_t7",31,"team5",22,8,5,0,1,1,4
"2693","hb_t7",31,"team5",22,3,5,0,1,1,4
"2694","hb_t7",31,"team5",22,2,5,0,1,1,4
"2695","hb_t7",31,"team5",22,17,5,0,1,1,4
"2696","hb_t8",1,"team5",56,29,4,0,1,3,4
"2697","hb_t8",1,"team5",56,3,4,0,1,3,4
"2698","hb_t8",1,"team5",56,3,4,0,1,3,4
"2699","hb_t8",1,"team5",56,9,4,0,1,3,4
"2700","hb_t8",1,"team5",56,3,4,0,1,3,4
"2701","hb_t8",1,"team5",56,585,4,0,1,3,4
"2702","hb_t8",1,"team5",56,3,4,0,1,3,4
"2703","hb_t8",1,"team5",56,5,4,0,1,3,4
"2704","hb_t8",1,"team5",56,2,4,0,1,3,4
"2705","hb_t8",1,"team5",56,3,4,0,1,3,4
"2706","hb_t8",1,"team5",56,2,4,0,1,3,4
"2707","hb_t8",1,"team5",56,3,4,0,1,3,4
"2708","hb_t8",1,"team5",56,2,4,0,1,3,4
"2709","hb_t8",1,"team5",56,51,4,0,1,3,4
"2710","hb_t8",1,"team5",56,52,4,0,1,3,4
"2913","hb_t8",17,"team5",87,7,8,0,2,5,4
"2914","hb_t8",17,"team5",87,2,8,0,2,5,4
"2915","hb_t8",17,"team5",87,3,8,0,2,5,4
"2916","hb_t8",17,"team5",87,3,8,0,2,5,4
"2917","hb_t8",17,"team5",87,55,8,0,2,5,4
"2918","hb_t8",17,"team5",87,6,8,0,2,5,4
"2919","hb_t8",17,"team5",87,3,8,0,2,5,4
"2920","hb_t8",17,"team5",87,2,8,0,2,5,4
"2921","hb_t8",17,"team5",87,2,8,0,2,5,4
"2922","hb_t8",17,"team5",87,3,8,0,2,5,4
"2923","hb_t8",17,"team5",87,27,8,0,2,5,4
"2924","hb_t8",17,"team5",87,9,8,0,2,5,4
"2925","hb_t8",17,"team5",87,10,8,0,2,5,4
"2926","hb_t8",17,"team5",87,15,8,0,2,5,4
"2927","hb_t8",17,"team5",87,13,8,0,2,5,4
"2960","hb_t8",20,"team5",79,4,2,0,1,2,4
"2961","hb_t8",20,"team5",79,16,2,0,1,2,4
"2962","hb_t8",20,"team5",79,3,2,0,1,2,4
"2963","hb_t8",20,"team5",79,2,2,0,1,2,4
"2964","hb_t8",20,"team5",79,4,2,0,1,2,4
"2965","hb_t8",20,"team5",79,9,2,0,1,2,4
"2966","hb_t8",20,"team5",79,25,2,0,1,2,4
"2967","hb_t8",20,"team5",79,22,2,0,1,2,4
"2968","hb_t8",20,"team5",79,55,2,0,1,2,4
"2969","hb_t8",20,"team5",79,23,2,0,1,2,4
"2970","hb_t8",20,"team5",79,2,2,0,1,2,4
"2971","hb_t8",20,"team5",79,3,2,0,1,2,4
"2972","hb_t8",20,"team5",79,13,2,0,1,2,4
"2987","hb_t8",22,"team5",73,5,11,0,2,2,2
"2988","hb_t8",22,"team5",73,4,11,0,2,2,2
"2989","hb_t8",22,"team5",73,4,11,0,2,2,2
"2990","hb_t8",22,"team5",73,20,11,0,2,2,2
"2991","hb_t8",22,"team5",73,19,11,0,2,2,2
"2992","hb_t8",22,"team5",73,31,11,0,2,2,2
"2993","hb_t8",22,"team5",73,31,11,0,2,2,2
"2994","hb_t8",22,"team5",73,15,11,0,2,2,2
"2995","hb_t8",22,"team5",73,3,11,0,2,2,2
"2996","hb_t8",22,"team5",73,2,11,0,2,2,2
"2997","hb_t8",22,"team5",73,3,11,0,2,2,2
"2998","hb_t8",22,"team5",73,7,11,0,2,2,2
"2999","hb_t8",22,"team5",73,2,11,0,2,2,2
"3000","hb_t8",22,"team5",73,2,11,0,2,2,2
"3001","hb_t8",22,"team5",73,2,11,0,2,2,2
"3002","hb_t8",22,"team5",73,8,11,0,2,2,2
"3003","hb_t8",23,"team5",70,7,0,0,1,3,4
"3004","hb_t8",23,"team5",70,4,0,0,1,3,4
"3005","hb_t8",23,"team5",70,27,0,0,1,3,4
"3006","hb_t8",23,"team5",70,3,0,0,1,3,4
"3007","hb_t8",23,"team5",70,6,0,0,1,3,4
"3008","hb_t8",23,"team5",70,26,0,0,1,3,4
"3009","hb_t8",23,"team5",70,3,0,0,1,3,4
"3010","hb_t8",23,"team5",70,4,0,0,1,3,4
"3011","hb_t8",23,"team5",70,4,0,0,1,3,4
"3012","hb_t8",23,"team5",70,46,0,0,1,3,4
"3013","hb_t8",23,"team5",70,34,0,0,1,3,4
"3014","hb_t8",23,"team5",70,10,0,0,1,3,4
"3015","hb_t8",23,"team5",70,2,0,0,1,3,4
"3036","hb_t8",25,"team5",61,10,18,0,3,3,4
"3037","hb_t8",25,"team5",61,7,18,0,3,3,4
"3038","hb_t8",25,"team5",61,85,18,0,3,3,4
"3039","hb_t8",25,"team5",61,3,18,0,3,3,4
"3040","hb_t8",25,"team5",61,3,18,0,3,3,4
"3041","hb_t8",25,"team5",61,3,18,0,3,3,4
"3042","hb_t8",25,"team5",61,5,18,0,3,3,4
"3043","hb_t8",25,"team5",61,6,18,0,3,3,4
"3044","hb_t8",25,"team5",61,31,18,0,3,3,4
"3045","hb_t8",25,"team5",61,4,18,0,3,3,4
"3046","hb_t8",25,"team5",61,29,18,0,3,3,4
"3047","hb_t8",25,"team5",61,2,18,0,3,3,4
"3048","hb_t8",25,"team5",61,3,18,0,3,3,4
"3049","hb_t8",25,"team5",61,3,18,0,3,3,4
"3050","hb_t8",25,"team5",61,11,18,0,3,3,4
"3080","hb_t8",28,"team5",66,21,5,0,1,1,4
"3081","hb_t8",28,"team5",66,109,5,0,1,1,4
"3082","hb_t8",28,"team5",66,6,5,0,1,1,4
"3083","hb_t8",28,"team5",66,2,5,0,1,1,4
"3084","hb_t8",28,"team5",66,79,5,0,1,1,4
"3085","hb_t8",28,"team5",66,2,5,0,1,1,4
"3086","hb_t8",28,"team5",66,4,5,0,1,1,4
"3087","hb_t8",28,"team5",66,7,5,0,1,1,4
"3088","hb_t8",28,"team5",66,5,5,0,1,1,4
"3089","hb_t8",28,"team5",66,32,5,0,1,1,4
"3090","hb_t8",28,"team5",66,2,5,0,1,1,4
"3091","hb_t8",28,"team5",66,3,5,0,1,1,4
"3092","hb_t8",28,"team5",66,6,5,0,1,1,4
"3093","hb_t8",28,"team5",66,3,5,0,1,1,4
"3094","hb_t8",28,"team5",66,2,5,0,1,1,4
"3095","hb_t8",28,"team5",66,4,5,0,1,1,4
"3096","hb_t8",28,"team5",66,3,5,0,1,1,4
"3097","hb_t8",29,"team5",55,4,16,0,3,4,4
"3098","hb_t8",29,"team5",55,2,16,0,3,4,4
"3099","hb_t8",29,"team5",55,24,16,0,3,4,4
"3100","hb_t8",29,"team5",55,7,16,0,3,4,4
"3101","hb_t8",29,"team5",55,8,16,0,3,4,4
"3102","hb_t8",29,"team5",55,2,16,0,3,4,4
"3103","hb_t8",29,"team5",55,3,16,0,3,4,4
"3104","hb_t8",29,"team5",55,147,16,0,3,4,4
"3105","hb_t8",29,"team5",55,7,16,0,3,4,4
"3106","hb_t8",29,"team5",55,31,16,0,3,4,4
"3107","hb_t8",29,"team5",55,80,16,0,3,4,4
"3108","hb_t8",29,"team5",55,2,16,0,3,4,4
"3109","hb_t8",29,"team5",55,2,16,0,3,4,4
"3110","hb_t8",29,"team5",55,2,16,0,3,4,4
"3111","hb_t8",29,"team5",55,4,16,0,3,4,4
"3112","hb_t8",30,"team5",47,7,4,0,1,5,1
"3113","hb_t8",30,"team5",47,3,4,0,1,5,1
"3114","hb_t8",30,"team5",47,2,4,0,1,5,1
"3115","hb_t8",30,"team5",47,3,4,0,1,5,1
"3116","hb_t8",30,"team5",47,21,4,0,1,5,1
"3117","hb_t8",30,"team5",47,6,4,0,1,5,1
"3118","hb_t8",30,"team5",47,25,4,0,1,5,1
"3119","hb_t8",30,"team5",47,52,4,0,1,5,1
"3120","hb_t8",30,"team5",47,4,4,0,1,5,1
"3121","hb_t8",30,"team5",47,64,4,0,1,5,1
"3122","hb_t8",30,"team5",47,21,4,0,1,5,1
"3123","hb_t8",30,"team5",47,26,4,0,1,5,1
"3124","hb_t8",30,"team5",47,6,4,0,1,5,1
"3125","hb_t8",30,"team5",47,44,4,0,1,5,1
"3126","hb_t8",31,"team5",22,116,4,0,1,1,1
"3127","hb_t8",31,"team5",22,2,4,0,1,1,1
"3128","hb_t8",31,"team5",22,16,4,0,1,1,1
"3129","hb_t8",31,"team5",22,3,4,0,1,1,1
"3130","hb_t8",31,"team5",22,4,4,0,1,1,1
"3131","hb_t8",31,"team5",22,31,4,0,1,1,1
"3132","hb_t8",31,"team5",22,4,4,0,1,1,1
"3191","hb_t9",22,"team5",76,3,5,0,1,0,4
"3201","hb_t9",26,"team5",93,102,3,0,1,0,4
"3213","hs_t1",1,"team2",11,7,2,0,1,0,4
"3214","hs_t1",1,"team2",11,7,2,0,1,0,4
"3215","hs_t1",1,"team2",11,25,2,0,1,0,4
"3216","hs_t1",1,"team2",11,9,2,0,1,0,4
"3217","hs_t1",1,"team2",11,7,2,0,1,0,4
"3218","hs_t1",1,"team2",11,3,2,0,1,0,4
"3219","hs_t1",1,"team2",11,9,2,0,1,0,4
"3449","hs_t1",26,"team2",36,49,4,0,1,1,2
"3450","hs_t1",26,"team2",36,5,4,0,1,1,2
"3451","hs_t1",26,"team2",36,5,4,0,1,1,2
"3452","hs_t1",26,"team2",36,14,4,0,1,1,2
"3453","hs_t1",26,"team2",36,3,4,0,1,1,2
"3454","hs_t1",26,"team2",36,5,4,0,1,1,2
"3455","hs_t1",26,"team2",36,19,4,0,1,1,2
"3456","hs_t1",26,"team2",36,9,4,0,1,1,2
"3457","hs_t1",26,"team2",36,5,4,0,1,1,2
"3458","hs_t1",26,"team2",36,9,4,0,1,1,2
"3459","hs_t1",26,"team2",36,5,4,0,1,1,2
"3460","hs_t1",27,"team2",18,48,3,0,1,1,4
"3461","hs_t1",27,"team2",18,5,3,0,1,1,4
"3462","hs_t1",27,"team2",18,11,3,0,1,1,4
"3463","hs_t1",27,"team2",18,5,3,0,1,1,4
"3464","hs_t1",27,"team2",18,31,3,0,1,1,4
"3465","hs_t1",27,"team2",18,5,3,0,1,1,4
"3466","hs_t1",27,"team2",18,28,3,0,1,1,4
"3467","hs_t1",27,"team2",18,7,3,0,1,1,4
"3490","hs_t1",30,"team2",23,7,3,0,1,0,4
"3491","hs_t1",30,"team2",23,5,3,0,1,0,4
"3492","hs_t1",30,"team2",23,79,3,0,1,0,4
"3493","hs_t1",30,"team2",23,9,3,0,1,0,4
"3494","hs_t1",30,"team2",23,73,3,0,1,0,4
"3495","hs_t1",30,"team2",23,5,3,0,1,0,4
"3496","hs_t1",30,"team2",23,5,3,0,1,0,4
"3497","hs_t1",30,"team2",23,55,3,0,1,0,4
"3498","hs_t1",30,"team2",23,19,3,0,1,0,4
"3499","hs_t1",30,"team2",23,5,3,0,1,0,4
"3500","hs_t1",31,"team2",10,7,5,0,1,1,4
"3501","hs_t1",31,"team2",10,5,5,0,1,1,4
"3502","hs_t1",31,"team2",10,31,5,0,1,1,4
"3503","hs_t1",31,"team2",10,5,5,0,1,1,4
"3504","hs_t1",31,"team2",10,17,5,0,1,1,4
"3505","hs_t1",31,"team2",10,7,5,0,1,1,4
"3522","hs_t2",3,"team2",24,21,8,0,1,1,4
"3523","hs_t2",3,"team2",24,3,8,0,1,1,4
"3524","hs_t2",3,"team2",24,3,8,0,1,1,4
"3525","hs_t2",3,"team2",24,23,8,0,1,1,4
"3526","hs_t2",3,"team2",24,19,8,0,1,1,4
"3664","hs_t2",30,"team2",28,5,11,0,2,2,4
"3665","hs_t2",31,"team2",19,31,28,0,2,2,4
"3666","hs_t2",31,"team2",19,3,28,0,2,2,4
"3667","hs_t2",31,"team2",19,7,28,0,2,2,4
"3668","hs_t2",31,"team2",19,34,28,0,2,2,4
"3669","hs_t3",1,"team2",62,9,8,0,1,0,4
"3707","hs_t3",23,"team2",50,7,1,0,1,2,4
"3708","hs_t3",23,"team2",50,7,1,0,1,2,4
"3717","hs_t3",31,"team2",33,9,3,0,1,1,1
"3718","hs_t4",1,"team2",8,5,6,0,1,0,4
"3719","hs_t4",1,"team2",8,7,6,0,1,0,4
"3746","hs_t4",16,"team2",19,5,4,0,1,2,4
"3747","hs_t4",16,"team2",19,7,4,0,1,2,4
"3753","hs_t4",21,"team2",19,27,3,0,1,0,4
"3760","hs_t4",27,"team2",18,9,7,0,2,0,4
"3762","hs_t4",29,"team2",15,5,4,0,1,0,4
"3763","hs_t4",29,"team2",15,9,4,0,1,0,4
"3764","hs_t4",30,"team2",15,22,3,0,1,0,4
"3765","hs_t4",30,"team2",15,5,3,0,1,0,4
"3766","hs_t4",30,"team2",15,7,3,0,1,0,4
"3767","hs_t4",30,"team2",15,7,3,0,1,0,4
"3908","hs_t5",23,"team2",8,7,2,0,1,1,4
"3909","hs_t5",23,"team2",8,5,2,0,1,1,4
"3910","hs_t5",23,"team2",8,12,2,0,1,1,4
"3917","hs_t5",25,"team2",18,5,4,0,1,1,4
"3918","hs_t5",25,"team2",18,35,4,0,1,1,4
"3919","hs_t5",25,"team2",18,11,4,0,1,1,4
"3920","hs_t5",25,"team2",18,9,4,0,1,1,4
"3921","hs_t5",25,"team2",18,5,4,0,1,1,4
"3922","hs_t5",26,"team2",2,5,2,0,1,1,4
"3923","hs_t5",26,"team2",2,9,2,0,1,1,4
"3924","hs_t5",26,"team2",2,4,2,0,1,1,4
"3925","hs_t5",26,"team2",2,20,2,0,1,1,4
"3926","hs_t5",27,"team2",7,7,2,0,1,1,4
"3927","hs_t5",27,"team2",7,5,2,0,1,1,4
"3928","hs_t5",27,"team2",7,10,2,0,1,1,4
"3929","hs_t5",28,"team2",11,32,2,0,1,1,4
"3930","hs_t5",28,"team2",11,9,2,0,1,1,4
"3931","hs_t5",28,"team2",11,7,2,0,1,1,4
"3932","hs_t5",28,"team2",11,5,2,0,1,1,4
"3933","hs_t5",28,"team2",11,5,2,0,1,1,4
"3934","hs_t5",28,"team2",11,15,2,0,1,1,4
"3935","hs_t5",28,"team2",11,13,2,0,1,1,4
"3943","hs_t5",31,"team2",5,9,15,0,3,3,4
"3944","hs_t5",31,"team2",5,5,15,0,3,3,4
"3945","hs_t5",31,"team2",5,19,15,0,3,3,4
"3946","hs_t6",1,"team2",25,25,30,0,1,1,2
"3947","hs_t6",1,"team2",25,25,30,0,1,1,2
"3948","hs_t6",1,"team2",25,9,30,0,1,1,2
"3949","hs_t6",1,"team2",25,7,30,0,1,1,2
"3950","hs_t6",1,"team2",25,11,30,0,1,1,2
"3953","hs_t6",3,"team2",13,19,7,0,7,2,4
"3954","hs_t6",3,"team2",13,5,7,0,7,2,4
"3955","hs_t6",3,"team2",13,15,7,0,7,2,4
"3956","hs_t6",3,"team2",13,5,7,0,7,2,4
"4012","hs_t6",14,"team2",13,5,6,0,2,1,5
"4013","hs_t6",14,"team2",13,23,6,0,2,1,5
"4014","hs_t6",15,"team2",16,5,2,0,1,1,4
"4015","hs_t6",15,"team2",16,16,2,0,1,1,4
"4016","hs_t6",15,"team2",16,10,2,0,1,1,4
"4017","hs_t6",15,"team2",16,31,2,0,1,1,4
"4018","hs_t6",15,"team2",16,11,2,0,1,1,4
"4019","hs_t6",15,"team2",16,43,2,0,1,1,4
"4020","hs_t6",15,"team2",16,5,2,0,1,1,4
"4021","hs_t6",16,"team2",12,9,13,0,4,2,4
"4022","hs_t6",16,"team2",12,5,13,0,4,2,4
"4023","hs_t6",16,"team2",12,7,13,0,4,2,4
"4024","hs_t6",16,"team2",12,17,13,0,4,2,4
"4025","hs_t6",16,"team2",12,3,13,0,4,2,4
"4026","hs_t6",16,"team2",12,11,13,0,4,2,4
"4027","hs_t6",16,"team2",12,24,13,0,4,2,4
"4028","hs_t6",17,"team2",4,5,2,0,1,2,3
"4029","hs_t6",17,"team2",4,17,2,0,1,2,3
"4030","hs_t6",17,"team2",4,5,2,0,1,2,3
"4031","hs_t6",17,"team2",4,23,2,0,1,2,3
"4032","hs_t6",17,"team2",4,5,2,0,1,2,3
"4033","hs_t6",17,"team2",4,7,2,0,1,2,3
"4034","hs_t6",17,"team2",4,73,2,0,1,2,3
"4035","hs_t6",18,"team2",18,15,2,0,1,1,4
"4036","hs_t6",18,"team2",18,35,2,0,1,1,4
"4043","hs_t6",21,"team2",9,7,7,0,4,2,4
"4044","hs_t6",21,"team2",9,26,7,0,4,2,4
"4045","hs_t6",21,"team2",9,9,7,0,4,2,4
"4046","hs_t6",21,"team2",9,31,7,0,4,2,4
"4049","hs_t6",23,"team2",15,7,2,0,2,1,4
"4050","hs_t6",23,"team2",15,66,2,0,2,1,4
"4051","hs_t6",23,"team2",15,16,2,0,2,1,4
"4052","hs_t6",23,"team2",15,7,2,0,2,1,4
"4053","hs_t6",23,"team2",15,9,2,0,2,1,4
"4054","hs_t6",23,"team2",15,7,2,0,2,1,4
"4055","hs_t6",23,"team2",15,11,2,0,2,1,4
"4056","hs_t6",23,"team2",15,15,2,0,2,1,4
"4057","hs_t6",24,"team2",13,218,3,0,2,3,4
"4058","hs_t6",24,"team2",13,5,3,0,2,3,4
"4059","hs_t6",24,"team2",13,15,3,0,2,3,4
"4062","hs_t6",26,"team2",8,19,1,0,1,3,1
"4063","hs_t6",26,"team2",8,22,1,0,1,3,1
"4064","hs_t6",26,"team2",8,91,1,0,1,3,1
"4065","hs_t6",27,"team2",12,10,9,0,3,1,5
"4066","hs_t6",28,"team2",23,16,8,1,2,2,4
"4067","hs_t6",28,"team2",23,17,8,1,2,2,4
"4068","hs_t6",28,"team2",23,9,8,1,2,2,4
"4069","hs_t6",28,"team2",23,5,8,1,2,2,4
"4070","hs_t6",28,"team2",23,13,8,1,2,2,4
"4071","hs_t6",29,"team2",4,9,4,0,1,1,1
"4072","hs_t6",29,"team2",4,13,4,0,1,1,1
"4073","hs_t6",30,"team2",29,19,17,0,5,1,5
"4074","hs_t6",30,"team2",29,5,17,0,5,1,5
"4075","hs_t6",31,"team2",14,5,7,0,3,1,4
"4076","hs_t6",31,"team2",14,7,7,0,3,1,4
"4159","hs_t7",28,"team2",16,5,5,0,1,1,3
"4160","hs_t7",28,"team2",16,7,5,0,1,1,3
"4240","hs_t8",28,"team2",15,42,11,0,2,2,4
"4241","hs_t8",28,"team2",15,15,11,0,2,2,4
"4251","hs_t9",1,"team2",17,4,6,0,2,2,4
"4252","hs_t9",1,"team2",17,11,6,0,2,2,4
"4253","hs_t9",1,"team2",17,17,6,0,2,2,4
"4254","hs_t9",1,"team2",17,5,6,0,2,2,4
"4255","hs_t9",1,"team2",17,5,6,0,2,2,4
"4256","hs_t9",1,"team2",17,9,6,0,2,2,4
"4321","hs_t9",15,"team2",19,5,1,0,1,0,4
"4322","hs_t9",15,"team2",19,19,1,0,1,0,4
"4366","hs_t9",23,"team2",16,7,2,0,1,0,1
"4367","hs_t9",23,"team2",16,5,2,0,1,0,1
"4385","hs_t9",28,"team2",10,35,22,0,4,1,4
"4386","hs_t9",28,"team2",10,7,22,0,4,1,4
"4387","hs_t9",28,"team2",10,7,22,0,4,1,4
"4388","hs_t9",28,"team2",10,11,22,0,4,1,4
"4389","hs_t9",29,"team2",13,425,8,0,2,2,4
"4390","hs_t9",30,"team2",23,13,9,0,2,1,4
"4391","hs_t9",30,"team2",23,3,9,0,2,1,4
"4392","hs_t9",30,"team2",23,9,9,0,2,1,4
"4393","hs_t9",30,"team2",23,27,9,0,2,1,4
"4398","hv_t1",1,"team6",209,3,5,0,3,1,4
"4399","hv_t1",1,"team6",209,3,5,0,3,1,4
"4401","hv_t1",3,"team6",363,2,1,0,1,0,4
"4402","hv_t1",3,"team6",363,6,1,0,1,0,4
"4502","hv_t2",1,"team6",268,3,2,0,2,2,4
"4503","hv_t2",1,"team6",268,6,2,0,2,2,4
"4504","hv_t2",1,"team6",268,4,2,0,2,2,4
"4559","hv_t2",23,"team6",217,3,1,0,1,2,1
"4560","hv_t2",23,"team6",217,2,1,0,1,2,1
"4561","hv_t2",23,"team6",217,4,1,0,1,2,1
"4562","hv_t2",23,"team6",217,22,1,0,1,2,1
"4563","hv_t2",23,"team6",217,14,1,0,1,2,1
"4568","hv_t2",25,"team6",213,3,2,0,1,1,4
"4569","hv_t2",25,"team6",213,49,2,0,1,1,4
"4570","hv_t2",25,"team6",213,4,2,0,1,1,4
"4571","hv_t2",25,"team6",213,3,2,0,1,1,4
"4581","hv_t2",28,"team6",184,3,2,0,1,1,1
"4582","hv_t2",28,"team6",184,6,2,0,1,1,1
"4583","hv_t2",28,"team6",184,3,2,0,1,1,1
"4584","hv_t2",28,"team6",184,3,2,0,1,1,1
"4585","hv_t2",29,"team6",157,12,8,0,4,1,4
"4587","hv_t2",31,"team6",147,147,9,0,3,5,4
"4588","hv_t2",31,"team6",147,2,9,0,3,5,4
"4589","hv_t2",31,"team6",147,57,9,0,3,5,4
"4590","hv_t2",31,"team6",147,5,9,0,3,5,4
"4763","hv_t3",23,"team6",109,12,1,0,1,0,4
"4764","hv_t3",23,"team6",109,3,1,0,1,0,4
"4765","hv_t3",23,"team6",109,2,1,0,1,0,4
"4766","hv_t3",23,"team6",109,2,1,0,1,0,4
"4767","hv_t3",23,"team6",109,2,1,0,1,0,4
"4768","hv_t3",23,"team6",109,3,1,0,1,0,4
"4769","hv_t3",23,"team6",109,2,1,0,1,0,4
"4770","hv_t3",23,"team6",109,3,1,0,1,0,4
"4771","hv_t3",23,"team6",109,5,1,0,1,0,4
"4833","hv_t3",31,"team6",97,16,2,0,1,0,4
"4834","hv_t3",31,"team6",97,2,2,0,1,0,4
"4835","hv_t3",31,"team6",97,12,2,0,1,0,4
"4836","hv_t3",31,"team6",97,4,2,0,1,0,4
"4837","hv_t3",31,"team6",97,27,2,0,1,0,4
"5098","hv_t4",31,"team6",69,3,1,0,1,0,4
"5099","hv_t4",31,"team6",69,6,1,0,1,0,4
"5219","hv_t5",30,"team6",29,2,1,0,1,2,4
"5220","hv_t5",30,"team6",29,43,1,0,1,2,4
"5221","hv_t5",30,"team6",29,2,1,0,1,2,4
"5222","hv_t5",30,"team6",29,3,1,0,1,2,4
"5223","hv_t5",30,"team6",29,4,1,0,1,2,4
"5224","hv_t5",30,"team6",29,2,1,0,1,2,4
"5227","hv_t6",1,"team6",184,84,1,0,1,1,1
"5228","hv_t6",1,"team6",184,105,1,0,1,1,1
"5229","hv_t6",1,"team6",184,3,1,0,1,1,1
"5230","hv_t6",1,"team6",184,9,1,0,1,1,1
"5231","hv_t6",1,"team6",184,8,1,0,1,1,1
"5232","hv_t6",1,"team6",184,10,1,0,1,1,1
"5233","hv_t6",1,"team6",184,30,1,0,1,1,1
"5234","hv_t6",1,"team6",184,2,1,0,1,1,1
"5235","hv_t6",1,"team6",184,242,1,0,1,1,1
"5236","hv_t6",1,"team6",184,4,1,0,1,1,1
"5237","hv_t6",1,"team6",184,432,1,0,1,1,1
"5238","hv_t6",1,"team6",184,4,1,0,1,1,1
"5239","hv_t6",2,"team6",180,17,2,0,1,1,4
