"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"109","cm_t1",14,"team1",23,5,0,0,0,0,0
"110","cm_t1",14,"team1",23,5,0,0,0,0,0
"111","cm_t1",14,"team1",23,5,0,0,0,0,0
"112","cm_t1",14,"team1",23,9,0,0,0,0,0
"113","cm_t1",14,"team1",23,16,0,0,0,0,0
"114","cm_t1",14,"team1",23,5,0,0,0,0,0
"115","cm_t1",14,"team1",23,7,0,0,0,0,0
"116","cm_t1",14,"team1",23,7,0,0,0,0,0
"117","cm_t1",14,"team1",23,3,0,0,0,0,0
"118","cm_t1",14,"team1",23,103,0,0,0,0,0
"119","cm_t1",14,"team1",23,3,0,0,0,0,0
"120","cm_t1",15,"team1",15,3,0,0,0,0,0
"121","cm_t1",15,"team1",15,5,0,0,0,0,0
"122","cm_t1",15,"team1",15,5,0,0,0,0,0
"123","cm_t1",15,"team1",15,9,0,0,0,0,0
"124","cm_t1",15,"team1",15,10,0,0,0,0,0
"125","cm_t1",15,"team1",15,5,0,0,0,0,0
"126","cm_t1",15,"team1",15,3,0,0,0,0,0
"127","cm_t1",15,"team1",15,7,0,0,0,0,0
"128","cm_t1",15,"team1",15,7,0,0,0,0,0
"129","cm_t1",15,"team1",15,3,0,0,0,0,0
"130","cm_t1",16,"team1",18,13,0,0,0,0,0
"131","cm_t1",16,"team1",18,5,0,0,0,0,0
"132","cm_t1",16,"team1",18,9,0,0,0,0,0
"133","cm_t1",16,"team1",18,39,0,0,0,0,0
"134","cm_t1",16,"team1",18,4,0,0,0,0,0
"135","cm_t1",16,"team1",18,15,0,0,0,0,0
"136","cm_t1",16,"team1",18,5,0,0,0,0,0
"137","cm_t1",17,"team1",31,5,0,0,0,0,0
"138","cm_t1",17,"team1",31,25,0,0,0,0,0
"139","cm_t1",17,"team1",31,11,0,0,0,0,0
"140","cm_t1",17,"team1",31,9,0,0,0,0,0
"141","cm_t1",17,"team1",31,19,0,0,0,0,0
"142","cm_t1",17,"team1",31,23,0,0,0,0,0
"143","cm_t1",17,"team1",31,3,0,0,0,0,0
"144","cm_t1",17,"team1",31,59,0,0,0,0,0
"145","cm_t1",17,"team1",31,5,0,0,0,0,0
"146","cm_t1",17,"team1",31,4,0,0,0,0,0
"147","cm_t1",17,"team1",31,5,0,0,0,0,0
"148","cm_t1",17,"team1",31,5,0,0,0,0,0
"149","cm_t1",18,"team1",23,3,0,0,0,0,0
"150","cm_t1",18,"team1",23,9,0,0,0,0,0
"151","cm_t1",18,"team1",23,9,0,0,0,0,0
"152","cm_t1",18,"team1",23,3,0,0,0,0,0
"153","cm_t1",18,"team1",23,46,0,0,0,0,0
"154","cm_t1",19,"team1",29,7,0,0,0,0,0
"155","cm_t1",19,"team1",29,18,0,0,0,0,0
"156","cm_t1",19,"team1",29,3,0,0,0,0,0
"157","cm_t1",19,"team1",29,27,0,0,0,0,0
"158","cm_t1",19,"team1",29,3,0,0,0,0,0
"159","cm_t1",19,"team1",29,13,0,0,0,0,0
"160","cm_t1",19,"team1",29,5,0,0,0,0,0
"161","cm_t1",19,"team1",29,52,0,0,0,0,0
"162","cm_t1",19,"team1",29,4,0,0,0,0,0
"163","cm_t1",20,"team1",19,3,0,0,0,0,0
"164","cm_t1",20,"team1",19,35,0,0,0,0,0
"165","cm_t1",20,"team1",19,3,0,0,0,0,0
"166","cm_t1",20,"team1",19,17,0,0,0,0,0
"167","cm_t1",20,"team1",19,53,0,0,0,0,0
"168","cm_t1",20,"team1",19,5,0,0,0,0,0
"169","cm_t1",21,"team1",25,5,0,0,0,0,0
"170","cm_t1",21,"team1",25,25,0,0,0,0,0
"171","cm_t1",21,"team1",25,3,0,0,0,0,0
"172","cm_t1",21,"team1",25,7,0,0,0,0,0
"173","cm_t1",21,"team1",25,5,0,0,0,0,0
"174","cm_t1",21,"team1",25,3,0,0,0,0,0
"175","cm_t1",21,"team1",25,3,0,0,0,0,0
"176","cm_t1",22,"team1",27,7,0,0,0,0,0
"177","cm_t1",22,"team1",27,5,0,0,0,0,0
"178","cm_t1",22,"team1",27,7,0,0,0,0,0
"179","cm_t1",22,"team1",27,3,0,0,0,0,0
"180","cm_t1",22,"team1",27,7,0,0,0,0,0
"181","cm_t1",23,"team1",14,3,6,0,1,1,5
"182","cm_t1",23,"team1",14,9,6,0,1,1,5
"183","cm_t1",23,"team1",14,10,6,0,1,1,5
"184","cm_t1",23,"team1",14,31,6,0,1,1,5
"185","cm_t1",23,"team1",14,9,6,0,1,1,5
"186","cm_t1",23,"team1",14,4,6,0,1,1,5
"187","cm_t1",23,"team1",14,5,6,0,1,1,5
"188","cm_t1",23,"team1",14,3,6,0,1,1,5
"189","cm_t1",23,"team1",14,9,6,0,1,1,5
"190","cm_t1",24,"team1",24,7,0,0,0,0,0
"191","cm_t1",24,"team1",24,5,0,0,0,0,0
"192","cm_t1",24,"team1",24,7,0,0,0,0,0
"193","cm_t1",24,"team1",24,9,0,0,0,0,0
"194","cm_t1",25,"team1",16,1000,0,0,0,0,0
"195","cm_t1",25,"team1",16,11,0,0,0,0,0
"196","cm_t1",25,"team1",16,3,0,0,0,0,0
"197","cm_t1",25,"team1",16,15,0,0,0,0,0
"198","cm_t1",25,"team1",16,5,0,0,0,0,0
"199","cm_t1",25,"team1",16,3,0,0,0,0,0
"200","cm_t1",26,"team1",32,7,0,0,0,0,0
"201","cm_t1",26,"team1",32,5,0,0,0,0,0
"202","cm_t1",26,"team1",32,7,0,0,0,0,0
"203","cm_t1",26,"team1",32,13,0,0,0,0,0
"204","cm_t1",26,"team1",32,5,0,0,0,0,0
"205","cm_t1",26,"team1",32,5,0,0,0,0,0
"206","cm_t1",26,"team1",32,7,0,0,0,0,0
"207","cm_t1",26,"team1",32,5,0,0,0,0,0
"208","cm_t1",26,"team1",32,5,0,0,0,0,0
"209","cm_t1",26,"team1",32,21,0,0,0,0,0
"210","cm_t1",26,"team1",32,3,0,0,0,0,0
"211","cm_t1",26,"team1",32,3,0,0,0,0,0
"212","cm_t1",26,"team1",32,7,0,0,0,0,0
"213","cm_t1",27,"team1",30,5,4,0,1,1,4
"214","cm_t1",27,"team1",30,49,4,0,1,1,4
"215","cm_t1",27,"team1",30,14,4,0,1,1,4
"216","cm_t1",27,"team1",30,7,4,0,1,1,4
"217","cm_t1",27,"team1",30,9,4,0,1,1,4
"218","cm_t1",27,"team1",30,11,4,0,1,1,4
"219","cm_t1",27,"team1",30,9,4,0,1,1,4
"220","cm_t1",27,"team1",30,5,4,0,1,1,4
"221","cm_t1",27,"team1",30,20,4,0,1,1,4
"222","cm_t1",28,"team1",24,7,0,0,0,0,0
"223","cm_t1",28,"team1",24,7,0,0,0,0,0
"224","cm_t1",28,"team1",24,108,0,0,0,0,0
"225","cm_t1",28,"team1",24,31,0,0,0,0,0
"226","cm_t1",28,"team1",24,11,0,0,0,0,0
"227","cm_t1",28,"team1",24,3,0,0,0,0,0
"228","cm_t1",28,"team1",24,31,0,0,0,0,0
"229","cm_t1",28,"team1",24,7,0,0,0,0,0
"230","cm_t1",28,"team1",24,19,0,0,0,0,0
"231","cm_t1",29,"team1",25,7,0,0,0,0,0
"232","cm_t1",29,"team1",25,7,0,0,0,0,0
"233","cm_t1",29,"team1",25,5,0,0,0,0,0
"234","cm_t1",29,"team1",25,5,0,0,0,0,0
"235","cm_t1",29,"team1",25,7,0,0,0,0,0
"236","cm_t1",30,"team1",24,33,0,0,0,0,0
"237","cm_t1",30,"team1",24,34,0,0,0,0,0
"238","cm_t1",30,"team1",24,9,0,0,0,0,0
"239","cm_t1",30,"team1",24,27,0,0,0,0,0
"240","cm_t1",30,"team1",24,5,0,0,0,0,0
"241","cm_t1",30,"team1",24,3,0,0,0,0,0
"242","cm_t1",30,"team1",24,11,0,0,0,0,0
"243","cm_t1",30,"team1",24,3,0,0,0,0,0
"244","cm_t1",30,"team1",24,15,0,0,0,0,0
"245","cm_t1",31,"team1",14,5,9,0,1,1,2
"246","cm_t1",31,"team1",14,5,9,0,1,1,2
"247","cm_t1",31,"team1",14,16,9,0,1,1,2
"248","cm_t2",1,"team1",17,16,0,0,0,0,0
"249","cm_t2",1,"team1",17,9,0,0,0,0,0
"250","cm_t2",1,"team1",17,5,0,0,0,0,0
"251","cm_t2",2,"team1",18,4,0,0,0,0,0
"252","cm_t2",2,"team1",18,17,0,0,0,0,0
"253","cm_t2",2,"team1",18,5,0,0,0,0,0
"254","cm_t2",3,"team1",9,3,0,0,0,0,0
"255","cm_t2",4,"team1",19,7,0,0,0,0,0
"256","cm_t2",5,"team1",8,9,0,0,0,0,0
"257","cm_t2",5,"team1",8,11,0,0,0,0,0
"258","cm_t2",5,"team1",8,7,0,0,0,0,0
"259","cm_t2",5,"team1",8,106,0,0,0,0,0
"260","cm_t2",6,"team1",10,7,0,0,0,0,0
"261","cm_t2",6,"team1",10,9,0,0,0,0,0
"262","cm_t2",7,"team1",16,106,0,0,0,0,0
"263","cm_t2",7,"team1",16,4,0,0,0,0,0
"264","cm_t2",7,"team1",16,13,0,0,0,0,0
"265","cm_t2",7,"team1",16,5,0,0,0,0,0
"266","cm_t2",7,"team1",16,5,0,0,0,0,0
"267","cm_t2",8,"team1",10,5,0,0,0,0,0
"268","cm_t2",8,"team1",10,10,0,0,0,0,0
"269","cm_t2",9,"team1",17,5,0,0,0,0,0
"270","cm_t2",9,"team1",17,5,0,0,0,0,0
"271","cm_t2",9,"team1",17,7,0,0,0,0,0
"272","cm_t2",10,"team1",18,5,0,0,0,0,0
"273","cm_t2",10,"team1",18,37,0,0,0,0,0
"274","cm_t2",10,"team1",18,5,0,0,0,0,0
"275","cm_t2",11,"team1",13,0,0,0,0,0,0
"276","cm_t2",12,"team1",7,3,0,0,0,0,0
"277","cm_t2",12,"team1",7,5,0,0,0,0,0
"278","cm_t2",12,"team1",7,34,0,0,0,0,0
"279","cm_t2",13,"team1",12,0,0,0,0,0,0
"280","cm_t2",14,"team1",13,7,0,0,0,0,0
"281","cm_t2",14,"team1",13,4,0,0,0,0,0
"282","cm_t2",14,"team1",13,5,0,0,0,0,0
"283","cm_t2",15,"team1",16,5,0,0,0,0,0
"284","cm_t2",16,"team1",24,15,0,0,0,0,0
"285","cm_t2",16,"team1",24,19,0,0,0,0,0
"286","cm_t2",17,"team1",22,77,0,0,0,0,0
"287","cm_t2",18,"team1",11,4,0,0,0,0,0
"288","cm_t2",18,"team1",11,28,0,0,0,0,0
"289","cm_t2",18,"team1",11,19,0,0,0,0,0
"290","cm_t2",19,"team1",14,10,0,0,0,0,0
"291","cm_t2",19,"team1",14,73,0,0,0,0,0
"292","cm_t2",19,"team1",14,3,0,0,0,0,0
"293","cm_t2",20,"team1",10,7,0,0,0,0,0
"294","cm_t2",20,"team1",10,5,0,0,0,0,0
"295","cm_t2",20,"team1",10,11,0,0,0,0,0
"296","cm_t2",21,"team1",15,5,0,0,0,0,0
"297","cm_t2",21,"team1",15,16,0,0,0,0,0
"298","cm_t2",22,"team1",15,16,0,0,0,0,0
"299","cm_t2",22,"team1",15,9,0,0,0,0,0
"300","cm_t2",22,"team1",15,40,0,0,0,0,0
