"","name","date","project","email_count","svn_count","watches","votes","jira_count","jira_type","jira_priority"
"1278","cm_t1",23,"team1",6,4,6,0,1,1,5
"1279","cm_t1",23,"team1",6,5,6,0,1,1,5
"1280","cm_t1",23,"team1",6,3,6,0,1,1,5
"1281","cm_t1",23,"team1",2,3,6,0,1,1,5
"1449","cm_t1",27,"team1",3,49,4,0,1,1,4
"1450","cm_t1",27,"team1",2,49,4,0,1,1,4
"1451","cm_t1",27,"team1",2,49,4,0,1,1,4
"1452","cm_t1",27,"team1",3,14,4,0,1,1,4
"1453","cm_t1",27,"team1",2,9,4,0,1,1,4
"1454","cm_t1",27,"team1",7,11,4,0,1,1,4
"1455","cm_t1",27,"team1",7,14,4,0,1,1,4
"1456","cm_t1",27,"team1",2,7,4,0,1,1,4
"1457","cm_t1",27,"team1",3,5,4,0,1,1,4
"1458","cm_t1",27,"team1",2,5,4,0,1,1,4
"1459","cm_t1",27,"team1",2,14,4,0,1,1,4
"1460","cm_t1",27,"team1",7,9,4,0,1,1,4
"1461","cm_t1",27,"team1",2,49,4,0,1,1,4
"1462","cm_t1",27,"team1",7,7,4,0,1,1,4
"1463","cm_t1",27,"team1",3,11,4,0,1,1,4
"1464","cm_t1",27,"team1",6,7,4,0,1,1,4
"1465","cm_t1",27,"team1",2,9,4,0,1,1,4
"1466","cm_t1",27,"team1",2,5,4,0,1,1,4
"1467","cm_t1",27,"team1",7,5,4,0,1,1,4
"1468","cm_t1",27,"team1",2,7,4,0,1,1,4
"1469","cm_t1",27,"team1",3,7,4,0,1,1,4
"1470","cm_t1",27,"team1",7,49,4,0,1,1,4
"1471","cm_t1",27,"team1",2,5,4,0,1,1,4
"1472","cm_t1",27,"team1",2,20,4,0,1,1,4
"1473","cm_t1",27,"team1",2,5,4,0,1,1,4
"1474","cm_t1",27,"team1",6,11,4,0,1,1,4
"1475","cm_t1",27,"team1",6,5,4,0,1,1,4
"1476","cm_t1",27,"team1",2,9,4,0,1,1,4
"1477","cm_t1",27,"team1",6,20,4,0,1,1,4
"1478","cm_t1",27,"team1",5,5,4,0,1,1,4
"1479","cm_t1",27,"team1",7,5,4,0,1,1,4
"1480","cm_t1",27,"team1",2,11,4,0,1,1,4
"1481","cm_t1",27,"team1",3,7,4,0,1,1,4
"1482","cm_t1",27,"team1",3,9,4,0,1,1,4
"1483","cm_t1",27,"team1",2,14,4,0,1,1,4
"1484","cm_t1",27,"team1",2,5,4,0,1,1,4
"1485","cm_t1",27,"team1",2,20,4,0,1,1,4
"1486","cm_t1",27,"team1",5,5,4,0,1,1,4
"1487","cm_t1",27,"team1",6,9,4,0,1,1,4
"1488","cm_t1",27,"team1",5,49,4,0,1,1,4
"1489","cm_t1",27,"team1",3,9,4,0,1,1,4
"1490","cm_t1",27,"team1",2,7,4,0,1,1,4
"1491","cm_t1",27,"team1",2,9,4,0,1,1,4
"1492","cm_t1",27,"team1",3,5,4,0,1,1,4
"1493","cm_t1",27,"team1",2,5,4,0,1,1,4
"1494","cm_t1",27,"team1",7,9,4,0,1,1,4
"1495","cm_t1",27,"team1",7,20,4,0,1,1,4
"1496","cm_t1",27,"team1",2,11,4,0,1,1,4
"1497","cm_t1",27,"team1",2,9,4,0,1,1,4
