Improvement;Trivial;Unassigned;Sun, 26 Jan 2014 09:43:10 +0000;Tue, 28 Jan 2014 13:40:16 +0000;0;4;hadoop-hdfs-project
Bug;Blocker;Rakesh R;Sat, 25 Jan 2014 14:01:22 +0000;Sun, 26 Jan 2014 08:03:28 +0000;0;4;hadoop-hdfs-project
Test;Major;Unassigned;Fri, 24 Jan 2014 18:59:05 +0000;Fri, 24 Jan 2014 19:03:38 +0000;0;1;hadoop-hdfs-project
Bug;Blocker;Yongjun Zhang;Fri, 24 Jan 2014 18:55:28 +0000;Tue, 28 Jan 2014 13:40:16 +0000;0;7;hadoop-hdfs-project
Bug;Major;Unassigned;Fri, 24 Jan 2014 18:07:38 +0000;Fri, 24 Jan 2014 18:56:03 +0000;0;2;hadoop-hdfs-project
Bug;Major;Buddy;Fri, 24 Jan 2014 15:05:36 +0000;Mon, 3 Feb 2014 13:39:27 +0000;0;8;hadoop-hdfs-project
Bug;Major;Chris Nauroth;Fri, 24 Jan 2014 12:51:49 +0000;Sun, 26 Jan 2014 04:30:51 +0000;0;2;hadoop-hdfs-project
Sub-task;Major;Haohui Mai;Fri, 24 Jan 2014 00:53:38 +0000;Mon, 27 Jan 2014 18:37:55 +0000;0;4;hadoop-hdfs-project
Improvement;Minor;Haohui Mai;Thu, 23 Jan 2014 22:18:07 +0000;Tue, 28 Jan 2014 13:40:15 +0000;0;4;hadoop-hdfs-project
Sub-task;Minor;Jing Zhao;Thu, 23 Jan 2014 18:26:16 +0000;Thu, 23 Jan 2014 19:11:19 +0000;0;2;hadoop-hdfs-project
Improvement;Major;Daryn Sharp;Thu, 23 Jan 2014 17:07:35 +0000;Thu, 23 Jan 2014 17:07:59 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 11:21:22 +0000;Thu, 23 Jan 2014 11:45:01 +0000;0;2;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 10:38:17 +0000;Fri, 31 Jan 2014 21:58:59 +0000;0;2;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 06:24:46 +0000;Thu, 23 Jan 2014 06:24:46 +0000;0;0;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:55:04 +0000;Fri, 31 Jan 2014 19:39:58 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:27:25 +0000;Fri, 31 Jan 2014 19:39:00 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:23:31 +0000;Fri, 31 Jan 2014 19:38:23 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:22:17 +0000;Fri, 31 Jan 2014 19:37:22 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:21:30 +0000;Thu, 23 Jan 2014 03:21:30 +0000;0;0;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:20:12 +0000;Thu, 23 Jan 2014 03:20:12 +0000;0;0;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:19:29 +0000;Thu, 23 Jan 2014 03:19:29 +0000;0;0;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:13:13 +0000;Fri, 31 Jan 2014 19:36:29 +0000;0;1;hadoop-hdfs-project
Bug;Major;Unassigned;Thu, 23 Jan 2014 03:12:22 +0000;Fri, 31 Jan 2014 19:35:18 +0000;0;1;hadoop-hdfs-project
Sub-task;Major;Colin Patrick McCabe;Wed, 22 Jan 2014 19:06:44 +0000;Thu, 30 Jan 2014 06:21:04 +0000;0;3;hadoop-hdfs-project
Bug;Critical;Unassigned;Wed, 22 Jan 2014 07:53:10 +0000;Mon, 27 Jan 2014 00:33:34 +0000;0;2;hadoop-hdfs-project
